Time_s,Speed_ms,Speed_kmh,Distance_m,TTC_s,Brake,Decel_ms2,AEB_Active,Vrel_ms,Ego_X_m,Ego_Y_m
10.777854204177856,8.412065505981445,30.283,48.11643600463867,,0.0,0.021123886108398438,False,-8.381791114807129,81.93291473388672,5.5500006675720215
10.803103923797607,8.411871910095215,30.283,47.834739685058594,,0.0,0.009679794311523438,False,-8.389456748962402,82.05909729003906,5.5500006675720215
10.829503536224365,8.411674499511719,30.282,47.834739685058594,,0.0,0.009870529174804688,False,-8.389456748962402,82.19368743896484,5.5500006675720215
10.855037689208984,8.411297798156738,30.281,47.21144104003906,,0.0,0.018835067749023438,False,-8.398043632507324,82.57219696044922,5.5500006675720215
10.879955291748047,8.41090202331543,30.279,47.21144104003906,,0.0,0.019788742065429688,False,-8.398043632507324,82.7151870727539,5.5500006675720215
10.905083179473877,8.410497665405273,30.278,46.81228256225586,,0.0,0.0202178955078125,False,-8.398970603942871,82.97591400146484,5.5500006675720215
10.930765628814697,8.41029167175293,30.277,46.81228256225586,,0.0,0.0102996826171875,False,-8.398970603942871,83.11048126220703,5.5500006675720215
10.956282138824463,8.410093307495117,30.276,46.81228256225586,,0.0,0.009918212890625,False,-8.398970603942871,83.37960052490234,5.5500006675720215
10.981364727020264,8.409491539001465,30.274,46.21503829956055,,0.0,0.030088424682617188,False,-8.368858337402344,83.64871215820312,5.5500006675720215
11.007079839706421,8.40929126739502,30.273,45.845436096191406,,0.0,0.010013580322265625,False,-8.389470100402832,83.77485656738281,5.5500006675720215
11.032427310943604,8.409090995788574,30.273,45.845436096191406,,0.0,0.010013580322265625,False,-8.389470100402832,83.9094009399414,5.5500006675720215
11.057981729507446,8.408724784851074,30.271,45.4713134765625,,0.0,0.018310546875,False,-8.388029098510742,84.17007446289062,5.5500006675720215
11.08302617073059,8.408319473266602,30.27,45.4713134765625,,0.0,0.020265579223632812,False,-8.388029098510742,84.43914794921875,5.5500006675720215
11.108515739440918,8.40811824798584,30.269,45.1674690246582,,0.0,0.010061264038085938,False,-8.37076187133789,84.57368469238281,5.5500006675720215
11.134541988372803,8.407744407653809,30.268,45.1674690246582,,0.0,0.0186920166015625,False,-8.37076187133789,84.8343276977539,5.5500006675720215
11.160319566726685,8.407562255859375,30.267,44.787376403808594,,0.0,0.009107589721679688,False,-8.370214462280273,84.96044158935547,5.5500006675720215
11.18558120727539,8.406980514526367,30.265,44.443355560302734,,0.0,0.029087066650390625,False,-8.383891105651855,85.35558319091797,5.5500006675720215
11.211169719696045,8.406776428222656,30.264,44.443355560302734,,0.0,0.010204315185546875,False,-8.383891105651855,85.49009704589844,5.5500006675720215
11.237451791763306,8.406594276428223,30.264,44.443355560302734,,0.0,0.009107589721679688,False,-8.383891105651855,85.61619567871094,5.5500006675720215
11.262978076934814,8.40642261505127,30.263,44.443355560302734,,0.0,0.00858306884765625,False,-8.383891105651855,85.74229431152344,5.5500006675720215
11.288441896438599,8.40583324432373,30.261,43.8782844543457,,0.0,0.029468536376953125,False,-8.392131805419922,86.15419006347656,5.5500006675720215
11.31435775756836,8.405630111694336,30.26,43.5114631652832,,0.0,0.010156631469726562,False,-8.373011589050293,86.28868103027344,5.5500006675720215
11.339669227600098,8.405433654785156,30.26,43.5114631652832,,0.0,0.009822845458984375,False,-8.373011589050293,86.42317199707031,5.5500006675720215
11.365056037902832,8.405062675476074,30.258,43.097900390625,,0.0,0.018548965454101562,False,-8.376760482788086,86.692138671875,5.5500006675720215
11.390502214431763,8.404866218566895,30.258,43.097900390625,,0.0,0.009822845458984375,False,-8.376760482788086,86.82662200927734,5.5500006675720215
11.416172742843628,8.404288291931152,30.255,42.84132385253906,,0.0,0.028896331787109375,False,-8.378894805908203,87.22163391113281,5.5500006675720215
11.441153764724731,8.404114723205566,30.255,42.84132385253906,,0.0,0.008678436279296875,False,-8.378894805908203,87.33929443359375,5.5500006675720215
11.466100692749023,8.403923988342285,30.254,42.248287200927734,,0.0,0.0095367431640625,False,-8.38424301147461,87.4737548828125,5.5500006675720215
11.491641521453857,8.403576850891113,30.253,42.248287200927734,,0.0,0.01735687255859375,False,-8.38424301147461,87.7342758178711,5.5500006675720215
11.517033338546753,8.403388977050781,30.252,41.94306945800781,,0.0,0.009393692016601562,False,-8.374490737915039,88.00318145751953,5.5500006675720215
11.542497873306274,8.402820587158203,30.25,41.94306945800781,,0.0,0.02841949462890625,False,-8.374490737915039,88.27207946777344,5.5500006675720215
11.56822156906128,8.402637481689453,30.249,41.460575103759766,,0.0,0.0091552734375,False,-8.37596321105957,88.39811706542969,5.5500006675720215
11.594758749008179,8.402464866638184,30.249,41.460575103759766,,0.0,0.008630752563476562,False,-8.37596321105957,88.52415466308594,5.5500006675720215
11.62199091911316,8.401937484741211,30.247,40.978004455566406,,0.0,0.026369094848632812,False,-8.37627124786377,88.92745971679688,5.5500006675720215
11.647982835769653,8.401762008666992,30.246,40.978004455566406,,0.0,0.0087738037109375,False,-8.37627124786377,89.0534896850586,5.5500006675720215
11.673108577728271,8.401596069335938,30.246,40.583770751953125,,0.0,0.008296966552734375,False,-8.375399589538574,89.17951202392578,5.5500006675720215
11.69857907295227,8.401260375976562,30.245,40.583770751953125,,0.0,0.01678466796875,False,-8.375399589538574,89.44835662841797,5.5500006675720215
11.724181890487671,8.400909423828125,30.243,40.25879669189453,,0.0,0.017547607421875,False,-8.369207382202148,89.70879364013672,5.5500006675720215
11.750344038009644,8.400727272033691,30.243,40.25879669189453,,0.0,0.009107589721679688,False,-8.369207382202148,89.84320831298828,5.5500006675720215
11.775790691375732,8.40037727355957,30.241,39.69683074951172,,0.0,0.017499923706054688,False,-8.376792907714844,90.11202239990234,5.5500006675720215
11.80138611793518,8.400209426879883,30.241,39.69683074951172,,0.0,0.008392333984375,False,-8.376792907714844,90.23802947998047,5.5500006675720215
11.828387975692749,8.399685859680176,30.239,39.358253479003906,,0.0,0.026178359985351562,False,-8.364904403686523,90.62442779541016,5.5500006675720215
11.853948593139648,8.39949893951416,30.238,39.358253479003906,,0.0,0.00934600830078125,False,-8.364904403686523,90.75881958007812,5.5500006675720215
